x,y
-2.50919762305275,8.470506017351855
9.014286128198322,956.7784034700621
4.639878836228101,202.82009651781024
1.973169683940732,31.507770687042978
-6.87962719115127,-213.4542400670513
-6.880109593275947,-171.22401920998612
-8.83832775663601,-457.87984305411163
7.323522915498703,564.663850403463
2.0223002348641756,5.367050121756346
4.161451555920909,119.66489157179561
-9.588310114083951,-584.4588663324256
9.398197043239886,1104.2366294108178
6.648852816008436,398.95468864479557
-5.753217786434477,-89.77149861464923
-6.363500655857988,-136.91793138312923
-6.331909802931324,-137.74408900383523
-3.9151551408092455,25.636826594850284
0.49512863264475726,10.103604290483853
-1.3610996271576852,-17.706564374705245
-4.175417196039161,3.2295121299541414
2.23705789444759,66.5399399935362
-7.210122786959163,-189.91949796432462
-4.157107029295637,-42.88474787271035
-2.672763134126166,-2.246500644317214
-0.8786003156592805,28.735288256339384
5.703519227860273,265.8948365495321
-6.006524356832806,-91.97952717028426
0.28468876827223255,16.78993625062607
1.8482913772408498,-1.005456402472376
-9.070991745600045,-489.6056872651416
2.1508970380287664,-38.28317830891974
-6.58951752625417,-166.856444284972
-8.69896814029441,-425.3818722579159
8.977710745066666,934.5638386400952
9.312640661491187,1091.7107566871111
6.167946962329221,317.2739695057791
-3.9077246165325867,-16.365689910520267
-8.046557719872322,-314.2040529688679
3.6846605302431374,116.62344326009672
-1.196950125207973,-21.668714165007202
-7.5592353031044235,-228.72896823786039
-0.09646179777459629,2.319100720158392
-9.312229577695632,-554.8324524218983
8.186408041575643,752.3300647731888
-4.824400367999662,-31.832869650956013
3.2504456870796403,53.31385910964182
-3.7657784782117805,-3.759411090831316
0.40136042355621626,-5.219340042555057
0.934205586865593,6.6694047356805175
-6.302910889489459,-110.25307107231752
9.391692555291172,1115.923112140766
5.502656467222291,230.28833254172554
8.789978831283783,944.9241908055862
7.896547008552975,636.2452154509705
1.9579995762217024,16.148169850470644
8.437484700462335,819.0568366611179
-8.23014995896161,-338.66436065573055
-6.080342751617096,-117.70560750834224
-9.09545422178924,-497.1435399798874
-3.4933933847347127,-9.95240612026487
-2.2264542062103594,-3.2056833820287896
-4.573019364522082,-10.08121124053196
6.574750183038589,416.1411714159122
-2.864933466128214,-7.272572177279589
-4.381309806252385,-2.936804898790644
0.8539216631649698,9.83082701972462
-7.181515500504747,-190.9374532505993
6.043939615080795,338.3603888737147
-8.508987126404584,-404.20505508945956
9.737738732010346,1189.3911530698272
5.4448953859331475,261.20570417549885
-6.025686369316552,-90.16541089286002
-9.889557657527952,-662.3318342942217
6.309228569096682,368.5002295932869
4.137146876952343,144.4468203196272
4.580143360819747,145.12506655667931
5.425406933718914,255.03545601366173
-8.519106965318192,-393.89634002115287
-2.8306854291145473,2.0260303251819645
-7.682618809497406,-245.69293371162033
7.262068517511871,551.7143938913576
2.4659625365511584,48.3239778978681
-3.3820395029470163,25.968580884812418
-8.728832994279527,-425.36389757306466
-3.780353565686756,7.664920427877782
-3.496333559465059,-6.502281961879418
4.5921235667612805,163.70450755378067
2.751149427104263,40.290384309990415
7.744254851526531,640.4803710163205
-0.5557014967610137,14.687919952727514
-7.608115081233966,-272.76696188539404
4.264895744459899,169.87816839144216
5.215700972337949,201.04873858249363
1.2255439513899251,-16.09017401793521
5.419343599091221,265.9899594149835
-0.12408807271218514,17.30231007053402
