x,y
-2.50919762305275,4.323249305331885
9.014286128198322,101.63432630981951
4.639878836228101,35.952177376658966
1.973169683940732,11.473656991822244
-6.87962719115127,34.54487332026777
-6.880109593275947,36.762143143705245
-8.83832775663601,62.77759555568212
7.323522915498703,72.13346705962825
2.0223002348641756,10.34177797122735
4.161451555920909,28.52584572265147
-9.588310114083951,76.26405789465714
9.398197043239886,110.98825694421284
6.648852816008436,59.304652993904405
-5.753217786434477,24.258578089436117
-6.363500655857988,30.29219397422811
-6.331909802931324,29.775932914021432
-3.9151551408092455,12.263583735267668
0.49512863264475726,4.640391339115137
-1.3610996271576852,0.869508986398374
-4.175417196039161,13.001136315955984
2.23705789444759,14.600700009018098
-7.210122786959163,41.59809028966059
-4.157107029295637,10.44795482847391
-2.672763134126166,4.313902430025342
-0.8786003156592805,3.2816490325446486
5.703519227860273,46.22950057267361
-6.006524356832806,27.509105563706363
0.28468876827223255,4.4250592847541625
1.8482913772408498,9.185833298086493
-9.070991745600045,67.08138240148226
2.1508970380287664,8.686884804189381
-6.58951752625417,32.21831853496824
-8.69896814029441,61.0215422738752
8.977710745066666,100.30692853025396
9.312640661491187,109.98296871697302
6.167946962329221,51.94932227680408
-3.9077246165325867,10.014817958892595
-8.046557719872322,51.784716276778305
3.6846605302431374,25.38731757268403
-1.196950125207973,0.6029272006399968
-7.5592353031044235,46.186731513646336
-0.09646179777459629,2.8266143439003018
-9.312229577695632,70.11165190127016
8.186408041575643,86.85219618058892
-4.824400367999662,16.82509787032942
3.2504456870796403,19.46607166165512
-3.7657784782117805,9.719332675529492
0.40136042355621626,3.5784974398478977
0.934205586865593,5.854668597513321
-6.302910889489459,30.782994576386933
9.391692555291172,111.57329097983931
5.502656467222291,43.04672563188104
8.789978831283783,99.97671889164084
7.896547008552975,79.1964608758704
1.9579995762217024,10.597976397892188
8.437484700462335,91.65443467794522
-8.23014995896161,54.556060296807594
-6.080342751617096,27.187182954087767
-9.09545422178924,67.32825680672795
-3.4933933847347127,7.724009636379995
-2.2264542062103594,2.914825162986871
-4.573019364522082,15.61606947627081
6.574750183038589,59.733855821408184
-2.864933466128214,4.78506723782434
-4.381309806252385,14.332855881291792
0.8539216631649698,5.744325054028977
-7.181515500504747,41.02399600181941
6.043939615080795,52.24671414282819
-8.508987126404584,57.555892653587705
9.737738732010346,116.73885203671819
5.4448953859331475,44.28397014074564
-6.025686369316552,27.86789374816765
-9.889557657527952,81.0033337525497
6.309228569096682,55.54214965860791
4.137146876952343,29.667942931169637
4.580143360819747,32.546428538464866
5.425406933718914,43.83295164505314
-8.519106965318192,58.334776903462654
-2.8306854291145473,5.133727937145094
-7.682618809497406,47.75617100503571
7.262068517511871,71.08719253704884
2.4659625365511584,14.826405940776779
-3.3820395029470163,8.979591000754397
-8.728832994279527,61.75586329509659
-3.780353565686756,10.412318921522022
-3.496333559465059,7.921414483518036
4.5921235667612805,33.59601233841534
2.751149427104263,15.940978970096955
7.744254851526531,78.55898887343798
-0.5557014967610137,2.7925581854173167
-7.608115081233966,44.84896424359832
4.264895744459899,31.811514475717416
5.215700972337949,39.62892119602322
1.2255439513899251,5.738857266780549
5.419343599091221,44.366083116693495
-0.12408807271218514,3.55888439832799
0.4546565876398816,4.740145605016259
-1.4491796328290079,2.8301078518126825
-9.491617465118097,74.09532040105178
-7.842171460133911,47.918055918385186
-9.371416286265315,72.1564151961419
2.7282082252756084,15.22237485950059
-3.712880378473466,10.334839681324087
0.1714138232940563,3.22515296390226
8.151329478521859,84.92133402767065
-5.014155417022501,17.792057870358093
-1.7923415392874062,3.0407365691559605
5.1110227708609735,38.78087475317736
-5.424036690167551,20.749880240382225
-8.46040180342414,57.901282280026074
-4.204970941724639,12.516805308408042
-6.775574254919912,34.85031479872257
8.59395304685146,93.5728967595721
6.162407591288339,53.53213244110246
2.6680751302084698,14.006690819356558
7.429211803754356,71.6441478581752
6.073441537982291,51.31513097000084
-6.268598822279284,29.54468639841081
7.851179969799556,80.65429442337887
0.786844838313014,6.668170693155413
6.148803103281249,53.96304543268564
7.921825998469863,81.43904061700934
-3.6399305005627225,8.950216839898657
-7.798961509446465,47.223348242296744
-5.441296749161166,21.706603678117155
-1.4578442274748742,1.9209626977119258
6.360295318449861,56.49666573513303
7.214611665126867,68.65261386528609
-9.860957389376185,81.03591237058161
0.21494605155131552,5.008832821182709
-1.6517799370244202,2.3160569378506994
-5.557843790585395,23.17565174147678
-7.6026926533263435,46.28569426600078
-3.247696571927441,6.650919407568533
8.858194078250385,99.40808296626138
-3.5359413595848954,8.443590980035083
0.3758124348673224,3.990535954484382
4.060379177903556,26.8344276403044
-2.7274079524141204,5.0084484083224865
9.435641654419214,111.40061503069485
9.248945898842223,108.49203564518986
-4.964354083492717,18.675374125390586
-0.0550298821522901,5.046150981136671
-3.982433803664607,10.127563830353287
-4.303190112450648,13.7833855557124
-9.262261052909345,70.44829971216099
2.191286679597937,14.374113604596898
0.0535804645772302,2.301733509983621
-8.970424975000213,64.68795243992638
-4.427070715267771,13.14542104200193
8.165317719333075,83.87915317201103
-5.208762186660552,19.18792412218295
-7.102102558175538,38.476522968938745
-0.21094479444873926,2.77300190388375
9.713009082212015,117.11031957133427
-5.158894569769991,21.17257488167821
3.442710948117572,22.688104406709787
5.232392306574351,40.265810207384746
-5.247249120152007,19.140710417283632
4.5643269722371915,33.45365382547281
-2.644337345614936,3.383612099163331
2.646116611871589,17.12562511322031
2.6705942152178945,16.65270201351236
0.71549368149517,4.473742919145147
-8.194204598911835,52.043445281913314
6.70604991178476,62.737077617083315
-3.5843987005652833,8.564576798230906
-6.269629792002915,31.006814456738145
-9.184497168904722,67.39156624901503
1.8178588637648367,9.340953553144285
3.551287236845649,22.719459211992287
-9.668243421442877,77.18542460715247
0.24186116598562002,3.09215368410392
-5.470084496041241,22.604505334095776
2.9034558081889976,16.169346817101825
-6.512671419900171,32.24716669876287
3.81875476204932,25.340693088484894
-2.265293073989252,4.1154053971439195
8.73459977473469,97.47404765235358
-7.249581117080135,39.93262204712671
-3.17867297899483,5.212501778666585
-7.730529575188219,48.57770518438181
8.493872365571256,92.46592650573716
7.5467870676196185,74.2990826426734
-4.841167445696888,18.305719321404077
3.19968092068358,19.75299446984654
6.344444004024318,57.120154912312586
1.104016231989247,6.494402785884338
0.5930115671201293,6.598433777860517
-5.162954181990966,21.085528363799277
-8.137944643882015,52.701289590644876
7.944315159066534,82.97234461566175
8.008361143266608,83.79594643710081
2.6620291454653593,16.779089019770097
-3.219404179025986,5.960831449297906
-3.015808507746782,6.749535399902748
4.519113577404788,33.51903916714346
7.942205199051543,80.20429433552133
7.741728485302346,77.23455839808067
5.597510917152476,43.48791812418601
2.8406329230857548,16.481054415445673
-8.317200700099024,56.25896834132561
-6.767425718107725,36.765556465986435
7.971083770541586,82.55443879849442
2.128581193191799,13.416635827964713
-9.816058967667407,78.34279426317401
-7.9705691426793575,48.88545173351848
